,StartDate,BatchNumber,CustItem,Dryer,Flow,Hygroscopicity,Bulk Density,Moisture,ScheduledDryQty,ActualDryQty,YieldPercentage,DryingTime_Hrs,CleanTime_Hrs,DownTime_Hrs,TotalRunTime_Hrs,ProdLine,Rate
139,2016-01-28 11:41:12.780,NJSD314357,24088-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc,1.7% Max,366.3535,301.4,82.3,3.4,5.8,0.0,9.2,Fragrance,88.6470588235294
140,2016-01-28 13:27:09.427,NJSD315402,10554-0000,Dryer 03,Good,Medium,,10% Max.,4270.412,4122.7999,96.5,8.2,0.0,2.0,10.2,Fragrance,502.78047560975614
141,2016-01-28 14:26:32.177,PASD314613,23342-0000,Dryer 09,,None,,1% MAX,582.61,391.4,67.2,66.3,3.2,1.4,70.9,Chemical,5.9034690799396685
142,2016-01-28 14:32:50.963,PASD312620,11930-0000,Dryer 06,Good,Medium,,4% Max,3264.8274,2743.7999,84.0,11.0,4.8,0.0,15.8,Chemical,249.43635454545455
143,2016-01-28 21:58:42.470,NJSD314359,23940-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc (Tapped),1.7% Max,817.4164,700.0,85.6,6.5,6.7,0.6,13.8,Fragrance,107.6923076923077
144,2016-01-29 01:11:35.497,NJSD315403,10554-0000,Dryer 03,Good,Medium,,10% Max.,4270.412,4289.9999,100.5,6.8,8.0,0.3,15.1,Fragrance,630.8823382352941
145,2016-01-29 07:32:32.557,PASD315186,10917-0000,Dryer 06,Good,Medium,,3% MAX,2028.2022,1138.3,56.1,5.7,6.2,0.0,11.8,Chemical,199.7017543859649
146,2016-01-29 08:47:16.473,NJSD315521,22626-0000,Dryer 02,Good,Medium,,5% Max,2525.886,2328.7,92.2,4.7,8.4,5.0,18.1,Flavors,495.46808510638294
147,2016-01-29 12:20:47.463,NJSD312234,10675-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,5440.4217,4414.3998,81.1,39.3,6.1,8.3,53.7,Fragrance,112.32569465648857
148,2016-01-29 14:30:24.397,NJSD315036,23856-0000,Dryer 01,Good,Medium,,5,4051.625,3967.6,97.9,15.4,0.0,10.8,26.2,Flavors,257.6363636363636
149,2016-01-29 16:19:54.873,NJSD315477,10389-0000,Dryer 03,Good,Low,,2% Max,14315.709,12922.0,90.3,18.7,6.4,5.4,30.5,Chemical,691.0160427807486
150,2016-01-30 01:53:58.227,PASD315306,13766-0000,Dryer 06,Good,High,,4% MAX,1791.5965,1383.7,77.2,7.2,3.6,0.0,10.7,Chemical,192.18055555555554
151,2016-01-30 04:07:22.497,NJSD315034,23854-0000,Dryer 02,Good,Medium,,5% Max,7931.7615,7523.2,94.8,15.2,9.3,1.9,26.4,Flavors,494.94736842105266
152,2016-01-30 16:59:04.810,NJSD315032,14237-0000,Dryer 01,Good,Medium,,5,5072.0427,4806.8998,94.8,11.4,6.7,0.4,18.5,Flavors,421.6578771929825
153,2016-01-30 23:37:11.830,NJSD315450,10581-0000,Dryer 03,Good,Medium,,5% Max,2181.5916,1950.0,89.4,3.3,8.3,0.2,11.7,Fragrance,590.909090909091
154,2016-01-31 06:49:47.337,NJSD313883,10421-0000,Dryer 02,Good,High,0.40 - 0.70 g/ml,5% Max,33051.0164,31517.1991,95.4,114.9,8.3,8.5,131.7,Food Addit,274.3011235857267
155,2016-01-31 08:29:08.720,PASD313510,10091-0000,Dryer 07,Poor,Medium,Tapped 0.5 - 0.7,5% Max,5378.0,4407.9999,82.0,35.0,0.0,3.2,38.2,Nutraceutical,125.94285428571428
156,2016-01-31 12:04:13.250,NJSD313146,15545-0000,Dryer 03,Good,High,,5% Max,20800.032,21326.8,102.5,29.1,8.8,1.2,39.2,Chemical,732.8797250859105
157,2016-01-31 12:10:12.847,NJSD315035,13816-0000,Dryer 01,Good,Medium,,5% Max,4855.714,4485.0,92.4,11.5,4.8,0.5,16.8,Flavors,390.0
158,2016-01-31 18:38:20.127,NJSD313095,40080-0000,Dryer 04,Good,Medium,,Less Than 4%,7383.0204,5921.6998,80.2,66.8,7.1,4.5,78.3,Fragrance,88.6482005988024
159,2016-02-01 05:37:10.367,NJSD315074,23852-0000,Dryer 01,Good,Medium,,5% Max,4747.259,4542.2998,95.7,10.6,6.0,1.6,18.1,Flavors,428.51884905660376
160,2016-02-01 06:40:58.000,PASD315191,10091-0000,Dryer 06,Poor,Medium,Tapped 0.5 - 0.7,5% Max,5810.0,4407.9999,75.9,55.7,1.8,6.9,64.3,Nutraceutical,79.13823877917415
161,2016-02-01 11:47:24.973,PASD314254,10341-0000,Dryer 08,Good,Medium,,4.5% Max,18050.6039,16610.0,92.0,67.9,0.0,0.4,68.4,Chemical,244.6244477172312
162,2016-02-01 21:05:32.530,PASD315094,40807-0000,Dryer 06,Good,High,0.4 - 0.9 g/ml,5% MAX,1081.1005,845.5,78.2,4.0,4.4,0.0,8.4,Nutraceutical,211.375
163,2016-02-01 22:05:57.660,PASD315232,24551-0000,Dryer 09,Good,Medium,,5% Max,325.3793,269.9,82.9,28.5,0.3,0.0,28.8,Flavors,9.47017543859649
164,2016-02-01 23:47:32.763,NJSD315071,14704-0000,Dryer 01,Good,Medium,,5% Max,8577.2835,8131.0,94.8,18.8,4.9,3.4,27.0,Flavors,432.5
165,2016-02-02 04:32:38.700,NJSD314700,23668-0000,Dryer 03,Good,Medium,,Target 3 to 4% Max,2444.8729,2331.0,95.3,3.8,7.8,0.8,12.4,Fragrance,613.421052631579
166,2016-02-02 17:41:41.413,NJSD314675,23901-0000,Dryer 03,Good,Medium,,Target 3 - 4% Max,1596.2211,1472.0,92.2,2.1,9.5,0.9,12.5,Chemical,700.952380952381
167,2016-02-03 03:22:49.053,NJSD315227,40812-0000,Dryer 01,Good,Medium,,5% Max,1420.1662,1345.5,94.7,5.3,3.9,0.3,9.5,Flavors,253.8679245283019
168,2016-02-03 05:34:25.380,PASD315516,10400-0000,Dryer 09,Good,Medium,,5% Max,307.0481,288.9,94.1,19.8,1.7,0.0,21.5,Flavors,14.59090909090909
169,2016-02-03 08:41:34.993,NJSD314777,40819-0000,Dryer 03,Good,Medium,,Target 2% - 4%,2276.8241,2110.1999,92.7,2.9,6.8,2.9,12.6,Fragrance,727.6551379310346
170,2016-02-03 12:03:30.763,PASD315184,11385-0000,Dryer 06,Good,Medium,,3% Max,,,84.0,1.0,0.0,0.0,1.0,Chemical,
171,2016-02-03 14:12:41.550,NJSD312467,14195-0000,Dryer 01,Good,Medium,,5% Max,12111.7313,11838.8997,97.7,27.8,6.5,0.7,35.1,Flavors,425.8597014388489
172,2016-02-03 15:00:27.000,PASD312614,10560-0000,Dryer 07,Good,Medium,Tapped 0.75 - 0.95 g/mL,.8-1.8% Max target 0.9-1.2%,95051.1831,93008.7974,97.9,140.5,19.6,8.6,168.8,Pharma,661.9843231316726
173,2016-02-03 20:28:54.000,NJSD314747,40085-0000,Dryer 04,Good,Medium,,Less Than 4%,6325.4598,5646.6998,89.3,61.1,6.2,7.4,74.7,Fragrance,92.41734533551555
174,2016-02-03 21:46:03.667,NJSD313717,10577-0000,Dryer 03,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,1520.1547,1176.0,77.4,2.4,9.6,0.6,12.6,Fragrance,490.0
175,2016-02-03 23:50:14.000,PASD315628,10341-0000,Dryer 08,Good,Medium,,4.5% Max,8719.9943,8250.0,94.6,31.3,0.1,2.0,33.4,Chemical,263.5782747603834
176,2016-02-04 10:24:28.280,NJSD310905,15304-0000,Dryer 03,Good,Medium,,5% Max,7227.2678,6167.7998,85.3,26.6,14.4,2.4,43.5,Cosmetic,231.8721729323308
177,2016-02-04 15:07:43.587,PASD312616,10091-0000,Dryer 06,Poor,Medium,Tapped 0.5 - 0.7,5% Max,5040.0,4407.9999,87.5,56.8,0.0,10.8,67.6,Nutraceutical,77.60563204225352
178,2016-02-04 16:22:04.373,PASD314997,23594-0000,Dryer 09,Good,Medium,,5% Max,574.1264,440.8,76.8,34.0,1.2,9.3,44.5,Flavors,12.964705882352941
179,2016-02-05 01:16:40.257,NJSD313874,10405-0000,Dryer 01,Good,Medium,,5 % Max.,23984.952,23228.7,96.8,48.3,0.5,11.7,60.5,Flavors,480.92546583850935
180,2016-02-05 08:01:08.000,PASD315688,13512-0000,Dryer 08,Good,Medium,,4.5% Max,8763.6071,8140.0,92.9,29.8,14.4,0.0,44.2,Chemical,273.1543624161074
181,2016-02-05 19:40:28.823,NJSD314554,24553-0000,Dryer 02,Good,Medium,,5% Max,11654.9165,11198.0,96.1,15.6,7.1,1.8,24.4,Flavors,717.8205128205128
182,2016-02-06 06:32:57.753,NJSD314066,10022-0000,Dryer 03,Good,Medium,,5% Max,31777.0534,28980.0,91.2,34.8,11.4,8.7,54.9,Fragrance,832.7586206896552
183,2016-02-06 13:09:18.347,PASD314610,24080-0000,Dryer 09,Good,Medium,,5% Max,541.1988,350.0,64.7,35.8,4.5,0.0,40.3,Flavors,9.776536312849164
184,2016-02-06 14:10:48.000,NJSD314561,15264-0000,Dryer 02,Good,Medium,,5% Max,17527.844,16880.0,96.3,36.3,5.7,12.2,54.2,Flavors,465.01377410468325
185,2016-02-07 04:21:10.310,NJSD315681,10338-0000,Dryer 04,Good,Medium,,1.8% Max.,109.058,100.0,91.7,1.4,8.3,0.4,10.1,Fragrance,71.42857142857143
186,2016-02-07 09:44:51.000,NJSD314018,23671-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc,1.7% Max,2443.7382,1962.5999,89.2,21.2,5.2,1.0,27.4,Cosmetic,92.57546698113208
187,2016-02-07 10:50:16.357,PASD315749,40828-0000,Dryer 06,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5287.0298,4407.9999,83.4,55.4,0.2,9.7,65.3,Nutraceutical,79.56678519855595
188,2016-02-07 14:39:13.897,NJSD315045,40512-0000,Dryer 01,Good,Medium,,5% Max,11697.305,10744.4997,91.9,28.5,4.3,0.1,32.9,Flavors,376.9999894736842
189,2016-02-08 13:27:35.460,NJSD314136,15225-0000,Dryer 03,Good,Medium,,10% Max,7104.2729,5541.9998,78.0,11.7,9.6,2.5,23.8,Fragrance,473.6751965811966
190,2016-02-08 19:51:21.563,NJSD314893,23321-0000,Dryer 04,Good,Medium,,1.7% MAX,1319.7168,1022.1,77.4,10.4,4.0,0.6,15.0,Fragrance,98.27884615384615
191,2016-02-08 23:01:49.193,NJSD313880,10455-0000,Dryer 02,Good,Medium,,5 % Max.,22363.582,22850.0,102.2,27.1,7.4,1.1,35.6,Flavors,843.1734317343173
192,2016-02-08 23:19:27.247,PASD314677,40173-0000,Dryer 09,Good,Medium,,5% Max,599.7604,542.2,90.4,48.7,9.1,7.3,65.1,Flavors,11.13347022587269
193,2016-02-08 23:36:01.320,PASD315548,10374-0000,Dryer 08,Good,Medium,,5% Max.,14558.925,13855.2002,95.2,25.7,11.3,3.0,40.0,Vitamin,539.1128482490273
194,2016-02-09 00:44:37.743,NJSD314396,10316-0000,Dryer 01,Good,Medium,,5% Max,2269.4441,2158.3999,95.1,6.9,6.5,0.0,13.4,Flavors,312.8115797101449
195,2016-02-09 10:27:55.000,NJSD315849,23096-0000,Dryer 04,Good,Medium,,Target 5% Max 10%,54.9406,29.1,53.0,0.7,4.0,0.1,4.8,Fragrance,41.57142857142858
196,2016-02-09 15:01:23.503,NJSD314966,40158-0000,Dryer 01,Good,Medium,,6% Max,4285.813,3932.0,91.7,11.3,6.9,0.0,18.2,Flavors,347.9646017699115
197,2016-02-09 15:57:25.297,NJSD314100,10314-0000,Dryer 03,Good,Medium,,5% Max,8088.679,7966.5998,98.5,12.5,9.8,0.4,22.7,Food Addit,637.327984
198,2016-02-09 16:27:10.083,NJSD315848,40843-0000,Dryer 04,Good,Medium,,10% Max,270.5738,231.2,85.4,1.6,5.1,0.3,6.9,Fragrance,144.49999999999997
199,2016-02-10 00:39:31.380,NJSD314889,23367-0000,Dryer 04,Good,Medium,0.47 to 0.55g/cc(Tapped),1.7,720.4707,656.3,91.1,4.8,6.7,0.0,11.5,Fragrance,136.72916666666666
200,2016-02-10 04:25:57.373,PASD315927,40828-0000,Dryer 06,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5445.0302,4407.9999,81.0,37.8,0.4,6.3,44.5,Nutraceutical,116.61375396825397
201,2016-02-10 09:38:05.480,NJSD314575,10510-0000,Dryer 01,Good,Medium,,5 % Max.,2708.7435,2650.0,97.8,5.6,6.1,0.3,12.1,Flavors,473.2142857142857
202,2016-02-10 11:02:41.067,NJSD313878,15189-0000,Dryer 02,Good,Medium,,5% Max.,22136.51,22221.0,100.4,27.3,10.2,2.6,40.2,Flavors,813.9560439560439
203,2016-02-10 12:44:56.307,NJSD313720,23616-0000,Dryer 04,Good,Medium,,Less Than 4%,8154.6744,6942.5998,85.1,78.4,7.1,10.5,96.0,Fragrance,88.55356887755102
204,2016-02-10 15:05:05.703,NJSD312343,10040-0000,Dryer 03,Good,Medium,,2% Max,7917.1008,7117.0,89.9,15.9,17.5,0.9,34.2,Cosmetic,447.61006289308176
205,2016-02-10 16:04:19.840,PASD315932,24082-0000,Dryer 08,Poor,Medium,,3% Max,2973.8803,1991.8401,67.0,9.1,8.9,3.6,21.6,Nutraceutical,218.88352747252748
206,2016-02-10 22:42:26.950,NJSD315000,10024-0000,Dryer 01,Good,Medium,,5% Max,20309.4081,20200.0,99.5,50.8,8.4,2.9,62.1,Flavors,397.6377952755906
207,2016-02-11 14:44:34.630,PASD314236,40850-0000,Dryer 08,Poor,Medium,,3% MAX,3030.552,1697.5201,56.0,7.7,14.3,0.0,22.0,Nutraceutical,220.45715584415584
208,2016-02-11 16:34:16.723,PASD315224,10401-0000,Dryer 09,Good,Medium,,5% Max,321.141,275.6,85.8,23.4,2.3,10.5,36.1,Flavors,11.77777777777778
209,2016-02-12 01:16:38.740,PASD315814,40828-0000,Dryer 06,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,4160.0,4407.9999,106.0,27.5,0.0,2.2,29.7,Nutraceutical,160.29090545454545
210,2016-02-12 01:52:14.463,NJSD313751,10379-0000,Dryer 03,Good,Medium,,5% Max,25328.5213,23675.0,93.5,27.7,8.1,3.6,39.5,Flavors,854.6931407942238
211,2016-02-12 05:37:44.030,NJSD315109,13903-0000,Dryer 02,Good,Medium,,4% MAX,2862.9973,3314.7,115.8,8.3,15.4,4.1,27.8,Flavors,399.36144578313247
212,2016-02-12 12:33:06.717,PASD313608,10091-0000,Dryer 07,Poor,Medium,Tapped 0.5 - 0.7,5% Max,6320.0,4407.9999,69.7,50.6,0.0,8.9,59.6,Nutraceutical,87.11462252964427
213,2016-02-12 13:37:03.140,PASD309225,10426-0000,Dryer 08,Good,Medium,Loose: 0.25 - 0.45 g/cc,2% Max,18699.0869,16254.4995,86.9,41.6,25.0,8.0,74.5,Vitamin,390.7331610576923
214,2016-02-13 06:49:51.883,PASD316111,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5063.0,4407.9999,87.1,51.2,0.1,25.7,77.0,Nutraceutical,86.09374804687499
215,2016-02-13 07:07:58.857,PASD315791,10091-0000,Dryer 06,Poor,Medium,Tapped 0.5 - 0.7,5% Max,3808.0286,,0.0,3.1,0.0,0.1,3.2,Nutraceutical,
216,2016-02-13 07:14:37.560,PASD316112,40828-0000,Dryer 06,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5572.0,4407.9999,79.1,60.1,32.8,12.8,105.7,Nutraceutical,73.34442429284525
217,2016-02-13 09:49:45.560,NJSD314835,40001-0000,Dryer 02,Good,Medium,,5% Max,8643.4348,8550.0,98.9,19.1,9.4,7.6,36.1,Flavors,447.6439790575916
218,2016-02-13 11:04:46.563,PASD315764,40812-0000,Dryer 09,Good,Medium,,5% Max,299.3684,255.0,85.2,20.4,0.7,16.8,37.9,Flavors,12.5
219,2016-02-13 14:13:50.507,NJSD314999,15540-0000,Dryer 01,Good,Medium,,5% Max,850.9059,875.0,102.8,2.6,1.5,7.0,11.1,Flavors,336.53846153846155
220,2016-02-13 17:46:50.817,NJSD316096,23746-0000,Dryer 03,Good,Medium,,5% Max,947.2001,838.0,88.5,2.7,9.8,4.1,16.5,Flavors,310.3703703703703
221,2016-02-14 01:58:05.840,NJSD315044,15342-0000,Dryer 01,Good,Medium,,5% Max.,6249.414,5925.0,94.8,13.3,7.6,2.9,23.7,Flavors,445.4887218045113
222,2016-02-14 11:07:37.747,NJSD313759,15078-0000,Dryer 03,Good,Medium,,5% Max.,6910.0052,5835.4,84.4,14.6,8.6,1.0,24.2,Flavors,399.6849315068493
223,2016-02-14 13:10:27.727,NJSD315621,40080-0000,Dryer 04,Good,Medium,,Less Than 4%,4215.4992,3557.3999,84.4,39.2,8.8,1.4,49.4,Fragrance,90.74999744897958
224,2016-02-14 15:29:01.000,NJSD314619,14011-0000,Dryer 02,Poor,Medium,,5% Max.,5421.24,5161.2,95.2,10.0,7.2,1.1,18.3,Flavors,516.12
225,2016-02-15 02:48:25.963,NJSD315792,24158-0000,Dryer 01,Good,Medium,,5% Max,1498.9659,789.4,52.7,9.7,4.2,5.0,18.9,Flavors,81.38144329896907
226,2016-02-15 05:33:59.313,PASD312261,23636-0000,Dryer 09,Good,Medium,,5% Max,610.2,559.0,91.6,38.8,0.5,13.2,52.5,Flavors,14.407216494845361
227,2016-02-15 12:10:26.987,NJSD313768,10283-0000,Dryer 03,Good,Medium,,10% Max,4280.212,3560.5999,83.2,6.2,0.2,0.0,6.4,Fragrance,574.2903064516129
228,2016-02-15 16:55:07.603,PASD313598,10350-0000,Dryer 08,Good,Medium,0.30 to 0.40 g/ml (Loose),3% Max,134577.4733,127180.8018,94.5,128.9,17.5,11.9,158.3,Vitamin,986.662543056633
229,2016-02-15 20:36:55.277,NJSD315925,10283-0000,Dryer 03,Good,Medium,,10% Max,4278.252,4011.3999,93.8,6.3,9.0,0.9,16.2,Fragrance,636.7301428571428
230,2016-02-15 22:19:58.000,NJSD314676,22672-0000,Dryer 01,Good,Medium,,5% Max,4528.4868,4214.2999,93.1,11.6,13.4,8.5,33.5,Flavors,363.3017155172414
231,2016-02-16 09:03:13.000,NJSD315623,10015-0000,Dryer 04,Good,Medium,,4% Max,2446.7499,2203.9999,90.1,15.7,6.4,11.9,34.0,Flavors,140.38215923566878
232,2016-02-16 11:41:59.000,NJSD315383,40855-0000,Dryer 01,Good,Medium,,5% MAX,604.686,592.6,98.0,1.7,6.4,4.4,12.5,Vitamin,348.5882352941177
233,2016-02-16 13:25:05.173,NJSD316083,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4282.172,3747.9999,87.5,5.9,0.0,2.4,8.3,Fragrance,635.254220338983
234,2016-02-16 16:12:30.000,NJSD316084,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4280.212,3747.9999,87.6,6.4,0.8,16.1,23.3,Fragrance,585.6249843749999
235,2016-02-17 16:36:18.073,NJSD315853,15331-0000,Dryer 02,Good,Medium,,5% Max.,5272.9695,4891.2999,92.8,16.1,7.3,1.0,24.3,Flavors,303.8074472049689
236,2016-02-17 21:28:32.647,NJSD316090,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4280.212,3560.5999,83.2,6.5,0.6,1.8,8.8,Fragrance,547.7846000000001
237,2016-02-17 22:50:55.477,NJSD315923,13816-0000,Dryer 01,Good,Medium,,5% Max,7283.562,6800.0,93.4,14.5,3.5,10.2,28.2,Flavors,468.9655172413793
238,2016-02-18 00:54:13.870,PASD314425,23423-0000,Dryer 06,Good,High,,3% Max,18403.8592,15523.1995,84.3,104.7,14.8,21.8,141.3,Flavors,148.26360553963707
239,2016-02-18 01:47:14.680,NJSD313722,10675-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,9046.2172,7556.1997,83.5,71.5,8.0,2.8,82.3,Fragrance,105.68111468531468
240,2016-02-18 05:12:49.480,PASD316169,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5810.0,4407.9999,75.9,53.4,1.0,13.6,68.0,Nutraceutical,82.54681460674158
241,2016-02-18 06:34:42.190,NJSD316085,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4270.412,3373.1999,79.0,6.2,0.3,0.0,6.4,Fragrance,544.0645
242,2016-02-18 13:07:45.187,NJSD316086,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4270.412,3560.5999,83.4,6.5,0.0,0.5,6.9,Fragrance,547.7846000000001
243,2016-02-18 18:27:07.243,NJSD315938,14364-0000,Dryer 02,Good,Medium,,5% MAX,7833.1077,7383.3998,94.3,12.8,9.4,1.2,23.3,Flavors,576.8281093749999
244,2016-02-18 20:12:06.043,NJSD316087,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4270.412,3185.7999,74.6,6.2,0.0,1.6,7.9,Fragrance,513.838693548387
245,2016-02-19 01:25:37.963,PASD315915,40566-0000,Dryer 09,Good,Medium,,5% Max,591.6624,434.3,73.4,49.4,3.1,9.8,62.3,Flavors,8.791497975708502
246,2016-02-19 03:34:14.863,NJSD315164,22734-0000,Dryer 01,Good,Medium,,5% Max,1477.4985,1343.6,90.9,2.5,6.6,0.0,9.2,Flavors,537.4399999999999
247,2016-02-19 04:10:02.337,NJSD316089,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,2140.106,1873.9999,87.6,3.2,11.0,1.3,15.6,Fragrance,585.62496875
248,2016-02-19 12:45:13.363,NJSD315080,40600-0000,Dryer 01,Good,Medium,,See Instructions,1474.0983,1300.0,88.2,3.6,11.5,0.0,15.1,Flavors,361.1111111111111
249,2016-02-19 18:21:25.920,NJSD313115,10240-0000,Dryer 02,Good,Medium,,5% Max,5603.2587,4921.8,87.8,12.3,8.3,2.0,22.6,Flavors,400.1463414634146
250,2016-02-19 20:05:14.803,NJSD314067,22713-0000,Dryer 03,Good,Medium,,Target 2 to 4% Max,31459.2663,29931.0,95.1,27.2,12.9,3.3,43.4,Fragrance,1100.4044117647059
251,2016-02-20 04:40:34.397,NJSD316227,10427-0000,Dryer 01,Good,Medium,,5 % MAx.,905.272,812.4,89.7,2.2,6.7,1.6,10.5,Flavors,369.27272727272725
252,2016-02-20 15:45:04.620,NJSD316307,40862-0000,Dryer 01,Good,Medium,,5% MAX,4839.3093,4593.7999,94.9,11.5,6.0,0.7,18.2,Flavors,399.46086086956524
253,2016-02-20 17:33:35.813,NJSD315857,24019-0000,Dryer 02,Good,Medium,,5% Max,12484.1225,12044.4,96.5,23.4,6.9,2.1,32.5,Flavors,514.7179487179487
254,2016-02-21 01:27:53.210,PASD316243,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5810.0,4407.9999,75.9,51.0,0.3,6.5,57.8,Nutraceutical,86.4313705882353
255,2016-02-21 10:24:48.930,NJSD315866,14237-0000,Dryer 01,Good,Medium,,5,5072.0517,4707.5998,92.8,12.3,5.6,6.6,24.5,Flavors,382.73169105691056
256,2016-02-21 12:45:01.010,NJSD315120,10409-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max.,1173.5168,996.8,84.9,9.9,5.5,0.4,15.8,Chemical,100.68686868686868
257,2016-02-21 15:56:39.850,PASD312491,23726-0000,Dryer 09,Good,Medium,,5% Max,432.9608,240.8,55.6,39.8,4.1,0.0,44.0,Flavors,6.050251256281408
258,2016-02-21 16:31:45.890,NJSD314736,14402-0000,Dryer 03,Good,Medium,,3.5% Max,14384.952,14058.8,97.7,27.4,6.3,3.4,37.1,Chemical,513.0948905109489
259,2016-02-22 02:25:59.657,NJSD315858,23860-0000,Dryer 02,Good,Medium,,5,5029.8938,4558.1999,90.6,10.7,4.0,1.3,16.1,Flavors,425.9999906542056
260,2016-02-22 05:04:46.823,NJSD314725,40547-0000,Dryer 04,Good,Medium,,1.7% Max,356.2344,295.2,82.9,2.7,4.6,0.0,7.3,Fragrance,109.33333333333333
261,2016-02-22 10:11:39.743,PASD315424,10557-0000,Dryer 08,Poor,Medium,,4% MAX,3785.7462,3498.0,92.4,5.8,3.7,0.0,9.5,Vitamin,603.1034482758621
262,2016-02-22 11:56:19.970,NJSD316229,24251-0000,Dryer 01,Good,Medium,,5% Max,745.4072,678.0,91.0,1.8,3.0,0.0,4.8,Flavors,376.6666666666667
263,2016-02-22 12:33:35.330,NJSD314842,15350-0000,Dryer 04,Good,Medium,60gms=180-190mls,2.2% Max,1701.522,1567.5,92.1,19.8,5.4,3.8,29.1,Fragrance,79.16666666666666
264,2016-02-22 20:00:31.583,NJSD315859,14230-0000,Dryer 02,Good,Low,,6% Max,5386.8249,5216.9999,96.8,10.5,5.0,0.8,16.4,Flavors,496.8571333333333
265,2016-02-23 06:39:14.950,NJSD313712,23699-0000,Dryer 03,Good,Low,0.01-0.71 g/mL,4% Max,12051.0734,11785.6,97.8,13.8,6.6,0.0,20.3,Fragrance,854.0289855072464
266,2016-02-23 10:17:16.053,PASD315665,23480-0000,Dryer 08,Good,Medium,35g - 55g per 100cc,4% Max,6975.9965,6625.0,95.0,9.5,0.0,2.2,11.8,Vitamin,697.3684210526316
267,2016-02-23 11:16:47.070,PASD316244,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,6188.0,4407.9999,71.2,33.8,0.1,7.1,40.9,Nutraceutical,130.41419822485207
268,2016-02-23 13:23:22.053,NJSD313763,22745-0000,Dryer 02,Good,Medium,,6% Max,3380.8935,3455.0,102.2,4.9,7.9,2.0,14.8,Flavors,705.1020408163265
269,2016-02-23 13:51:19.767,PASD315330,40870-0000,Dryer 09,Good,Medium,,5% Max,78.336,4.0,5.1,2.0,2.1,0.5,4.6,Flavors,2.0
270,2016-02-23 18:20:57.610,NJSD314843,15149-0000,Dryer 04,Good,Medium,See Instructions,See instructions,2172.1743,2006.5999,92.4,22.9,6.3,2.3,31.5,Fragrance,87.6244497816594
271,2016-02-23 22:12:29.300,PASD312623,11930-0000,Dryer 06,Good,Medium,,4% Max,11958.0964,9648.3997,80.7,35.8,7.7,7.5,51.0,Chemical,269.5083715083799
272,2016-02-23 23:58:33.000,NJSD313292,10302-0000,Dryer 03,Good,Medium,,1% Max,93506.4,92121.0,98.5,58.9,12.8,6.4,78.1,Chemical,1564.0237691001698
273,2016-02-24 00:19:59.030,PASD313530,10563-0000,Dryer 08,Good,Medium,,5% Max,19043.3601,18568.0,97.5,19.8,1.9,7.8,29.5,Vitamin,937.7777777777777
274,2016-02-24 01:23:07.010,NJSD315968,24073-0000,Dryer 01,Good,Medium,,6% Max,9481.7911,9163.2,96.6,32.0,4.3,3.8,40.1,Food Additive,286.35
275,2016-02-24 04:12:48.927,NJSD315198,15441-0000,Dryer 02,Good,Medium,,5% Max.,2936.262,2939.0,100.1,4.3,5.5,1.8,11.6,Flavors,683.4883720930233
276,2016-02-24 10:42:29.000,NJSD316048,24552-0000,Dryer 02,Good,Medium,,5% Max,15302.2265,15742.3,102.9,24.2,7.7,1.5,33.4,Flavors,650.50826446281
277,2016-02-24 19:16:02.430,PASD313917,15169-0000,Dryer 09,Good,Medium,,5% Max.,537.996,469.0,87.2,42.1,6.6,0.0,48.7,Flavors,11.140142517814727
278,2016-02-25 02:44:14.940,NJSD313723,24088-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc,1.7% Max,364.7678,284.8,78.1,5.4,3.9,5.3,14.6,Fragrance,52.74074074074074
279,2016-02-25 04:24:41.990,PASD316245,40828-0000,Dryer 07,Good,Medium,Tapped 0.5 - 0.7 g/ml,5% Max,5963.9989,4407.9999,73.9,45.5,0.2,5.8,51.5,Nutraceutical,96.87911868131867
